,AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa
392,0.341317365,0.933338118,0.192422732,0.778278055,0.933338118,0.192422732,0.778278055,0.933338118,0.192422732,0.778278055,3.150199264,0.657793357,0.649052841,0.205875485,3.173479561,,0.894748565,0.220338983,0.746125971,0.894748565,0.220338983,0.746125971,0.894748565,0.220338983,0.746125971,19.34197408,194,,943.4282728,2.08773679,,10,30.35730908,3.111737993,,279.4305763,0.027393621,,,10,15.01848235,0.20524723,,3.564973054,0.002991027,,10,1.820984551,0.054635673,5.084745763,51,0.94256103,0.249252243,0.71590716,0,10,3183,1003,0,0,3182,1,0,0,0,99.9685831,0.031416902,,129.2651813,0.005982054,,10.73227586,0.089152741,,246.9895165,0.010967099,,15.39025457,0.14418712,,375.7315447,0.026171486,,18.22992075,0.257132296,0.911589437,0.258225324,0.701780749,0.911589437,0.258225324,0.701780749,0.911589437,0.258225324,0.701780749,0.694291265,0.536390828,0.3870941,0.694291265,0.536390828,0.3870941,0.694291265,0.536390828,0.3870941,0,0.553801296,0.810568295,0.064537408
393,0.753415745,0.667963061,0.533333333,0.254386964,0.918058364,0.316747967,0.613354849,0.866805472,0.228292683,0.714262985,2.429914684,0.667963061,0.533333333,0.254386964,4.043252033,,0.870832368,0.270243902,0.655298959,0.874243828,0.255934959,0.674426667,0.867955859,0.253333333,0.678246614,29.43089431,905,,3063.020691,1.974634146,,6,55.29393147,2.722139067,,774.2412732,0.019234941,,,6,24.37826741,0.16082022,,-1.651812647,0.00097561,,6,-3.681287248,0.03122459,8.06504065,248,0.916060684,0.247154472,0.691237568,0,6,12433,3075,0,0,12432,1,0,0,0,99.99195689,0.008043111,,304.3624601,0.00195122,,16.25121745,0.047691912,,610.9966175,0.004227642,,24.50164463,0.08455784,,1021.663412,0.013333333,,31.98435424,0.183145059,0.667963061,0.533333333,0.254386964,0.740811435,0.500813008,0.326998263,0.76770497,0.474796748,0.360327025,0.503377082,0.70699187,0.001205268,0.535082735,0.687154472,0.031747624,0.59302657,0.680325203,0.046003571,0,0.618912957,0.644227642,0.229822879
394,0.230098146,0.931689468,0.239651416,0.729900338,0.931689468,0.239651416,0.729900338,0.931689468,0.239651416,0.729900338,3.236411101,0.607425944,0.753812636,0.105488678,3.282135076,,0.890314827,0.208061002,0.765354067,0.890314827,0.208061002,0.765354067,0.890314827,0.208061002,0.765354067,16.23093682,149,,901.8883768,1.697167756,,10,29.91609222,3.706270906,,260.510931,0.03069494,,,10,14.45535224,0.219841993,,4.964982946,0.003267974,,10,1.85391824,0.057103821,6.427015251,59,0.932196373,0.278867102,0.685198258,0,10,3013,918,0,0,3012,1,0,0,0,99.96681049,0.033189512,,117.7576069,0.006535948,,10.25760915,0.093173683,,225.7385444,0.013071895,,14.51045845,0.158068234,,353.1708403,0.029411765,,17.94275793,0.273923728,0.942030436,0.221132898,0.752058595,0.942030436,0.221132898,0.752058595,0.942030436,0.221132898,0.752058595,0.616510256,0.685185185,0.229718859,0.616510256,0.685185185,0.229718859,0.616510256,0.685185185,0.229718859,0,0.53614498,0.823529412,0.073062904
395,0.165458937,0.923246685,0.230537115,0.735733512,0.923246685,0.230537115,0.735733512,0.923246685,0.230537115,0.735733512,3.788389011,0.669627001,0.604103802,0.228299041,2.268557634,,0.90120641,0.22088111,0.74764786,0.90120641,0.22088111,0.74764786,0.90120641,0.22088111,0.74764786,22.38986119,371,,1612.000732,1.342184671,,25,39.91811245,2.968736179,,379.6376686,0.022913098,,,25,17.37178626,0.166776456,,7.834399193,0.001810501,,25,2.883717616,0.042524279,0.603500302,10,0.905366586,0.366928183,0.589757289,0,25,3759,1657,0,0,3758,1,0,0,0,99.97339718,0.02660282,,154.9944687,0.003017502,,11.63338317,0.064878316,,327.3937222,0.006638503,,17.75789459,0.104113788,,548.993957,0.018105009,,23.45914154,0.190052631,0.918452106,0.277610139,0.680546987,0.918452106,0.277610139,0.680546987,0.918452106,0.277610139,0.680546987,0.677396199,0.584791792,0.342315684,0.677396199,0.584791792,0.342315684,0.677396199,0.584791792,0.342315684,0,0.664324122,0.577549789,0.329667621
396,0.755229472,0.871524005,0.24906367,0.687163585,0.871524005,0.24906367,0.687163585,0.871524005,0.24906367,0.687163585,2.443210997,0.656472951,0.547128589,0.238831001,4.118601748,,0.848247616,0.268726592,0.664765504,0.848247616,0.268726592,0.664765504,0.848247616,0.268726592,0.664765504,29.43196005,943,,3197.552188,1.981897628,,6,56.51935039,2.826723943,,831.8738623,0.01804785,,,6,25.3728484,0.15562214,,-1.61597991,0.00093633,,6,-5.542596323,0.030589948,8.520599251,273,0.911859399,0.252184769,0.68674474,0,6,13196,3204,0,0,13195,1,0,0,0,99.99242195,0.007578054,,342.7119336,0.001872659,,17.01117807,0.046697713,,701.0027163,0.003745318,,25.26656393,0.080922559,,1064.663543,0.012172285,,32.6496395,0.176534992,0.885884394,0.268726592,0.661830799,0.885884394,0.268726592,0.661830799,0.885884394,0.268726592,0.661830799,0.661952993,0.547128589,0.318727105,0.661952993,0.547128589,0.318727105,0.661952993,0.547128589,0.318727105,0,0.616577135,0.63576779,0.232623034
397,0.163461538,0.906575286,0.207667732,0.75151752,0.906575286,0.207667732,0.75151752,0.906575286,0.207667732,0.75151752,2.766366204,0.691927397,0.607028754,0.189969626,18.54632588,,0.890761133,0.226837061,0.724939042,0.890761133,0.226837061,0.724939042,0.890761133,0.226837061,0.724939042,29.71246006,93,,313,21.38977636,,8,17.69180601,177.3912311,,122.3306498,0.171255144,,,8,10.19921179,1.153514301,,-1.852427378,0.009584665,,8,-0.943337353,0.056523342,2.875399361,9,0.814142285,0.434504792,0.489194216,0,8,5805,313,0,0,5804,1,0,0,0,99.98277347,0.017226529,,69.59978634,0.019169329,,7.857875928,0.177996183,,100.9678257,0.047923323,,10.11546794,0.359697906,,154.2031867,0.134185304,,11.97180005,0.871312293,0.892745826,0.290734824,0.644335947,0.892745826,0.290734824,0.644335947,0.892745826,0.290734824,0.644335947,0.609926772,0.645367412,0.213753653,0.609926772,0.645367412,0.213753653,0.609926772,0.645367412,0.213753653,0,0.598971778,0.6485623,0.204360185
398,0.111610006,0.834282992,0.359615385,0.598383548,0.834282992,0.359615385,0.598383548,0.834282992,0.359615385,0.598383548,3.7218939,0.654512519,0.68974359,0.152527055,5.423717949,,0.8087663,0.382692308,0.572575671,0.8087663,0.382692308,0.572575671,0.8087663,0.382692308,0.572575671,21.85897436,341,,1532.954652,2.398717949,,20,39.00177397,2.858429375,,356.1921336,0.025574423,,,20,16.92714464,0.162154633,,0.925881376,0.001923077,,20,-0.732601195,0,0.320512821,5,0.905765318,0.312820513,0.652386736,0,20,8461,1560,0,0,8460,1,0,0,0,99.98818107,0.011818934,,151.495422,0.003205128,,11.71854204,0.061917837,,307.9933317,0.007051282,,17.41809407,0.101176449,,516.6602474,0.017948718,,22.75956642,0.190969588,0.846526458,0.401282051,0.548338459,0.846526458,0.401282051,0.548338459,0.846526458,0.401282051,0.548338459,0.671879871,0.595512821,0.334198258,0.671879871,0.595512821,0.334198258,0.671879871,0.595512821,0.334198258,0,0.63438673,0.689102564,0.258953538
399,0.317534271,0.879263305,0.320731052,0.641176825,0.879263305,0.320731052,0.641176825,0.879263305,0.320731052,0.641176825,3.275767323,0.587869747,0.764199964,0.109542434,1.027235262,,0.851295415,0.300394195,0.664075413,0.851295415,0.300394195,0.664075413,0.851295415,0.300394195,0.664075413,14.52248701,1621,,11009.32897,1.821716538,,10,104.6054965,4.105795781,,2888.262198,0.009090653,,,10,46.35978647,0.103075014,,4.366727189,0.000268769,,10,2.03624214,0.016392708,6.35190826,709,0.905897517,0.376814191,0.579173567,0,10,11466,11162,0,0,11465,1,0,0,0,99.99127856,0.008721437,,1006.129431,0.000716717,,29.21965868,0.032785416,,2452.075528,0.001523025,,47.18428688,0.062059204,,4110.74121,0.005106612,,60.98086887,0.122209503,0.912915467,0.30738219,0.656177051,0.912915467,0.30738219,0.656177051,0.912915467,0.30738219,0.656177051,0.602901693,0.709998208,0.204838882,0.602901693,0.709998208,0.204838882,0.602901693,0.709998208,0.204838882,0,0.535782798,0.824314639,0.071485388
400,0.165336374,0.951975995,0.091116173,0.889358994,0.951975995,0.091116173,0.889358994,0.951975995,0.091116173,0.889358994,2.790706763,0.745679014,0.548974943,0.277685705,8.490888383,,0.950780165,0.093394077,0.886865982,0.950780165,0.093394077,0.886865982,0.950780165,0.093394077,0.886865982,27.67653759,243,,877.3704516,6.684510251,,10,29.61523546,21.22935963,,273.4158887,0.054641284,,,10,14.86495516,0.38865264,,-2.001915081,0.003416856,,10,0.03879793,0.058387193,1.025056948,9,0.957601999,0.146924829,0.821656272,0,10,7455,878,0,0,7454,1,0,0,0,99.98658618,0.013413816,,138.9411528,0.006833713,,10.99715473,0.089158784,,224.6159839,0.013667426,,14.73928746,0.161361241,,352.6108675,0.043280182,,17.54513109,0.369285755,0.959217006,0.12642369,0.846702929,0.959217006,0.12642369,0.846702929,0.959217006,0.12642369,0.846702929,0.757697973,0.411161731,0.502591731,0.757697973,0.411161731,0.502591731,0.757697973,0.411161731,0.502591731,0,0.701720575,0.511389522,0.392014583
401,0.285033365,0.921729075,0.275238095,0.688028498,0.921729075,0.275238095,0.688028498,0.921729075,0.275238095,0.688028498,3.2030825,0.600715127,0.738095238,0.128463654,3.084761905,,0.848086607,0.295238095,0.665027307,0.848086607,0.295238095,0.665027307,0.848086607,0.295238095,0.665027307,15.71428571,165,,1025.828231,1.405714286,,10,31.86533216,2.861546903,,302.5615607,0.029514692,,,10,15.53785945,0.216682914,,4.848530503,0.002857143,,10,1.911995645,0.053401269,4.952380952,52,0.919227748,0.305714286,0.653284615,0,10,3239,1050,0,0,3238,1,0,0,0,99.96912627,0.030873726,,128.6893124,0.005714286,,10.6771216,0.092228305,,258.7399864,0.011428571,,15.73485065,0.150957421,,407.4792894,0.027619048,,19.19657713,0.271129608,0.905813142,0.315238095,0.640962969,0.905813142,0.315238095,0.640962969,0.905813142,0.315238095,0.640962969,0.630183606,0.654285714,0.26015157,0.630183606,0.654285714,0.26015157,0.630183606,0.654285714,0.26015157,0,0.532740107,0.854285714,0.065625927
402,0.797720182,,,,,,,,,,,,,,95.25,,,,,,,,,,,,,,12,0.916565,,,3.464101615,0.514928651,,1.75541423,0.315546067,,,,0.763085152,0.268897483,,-2.297873785,0,,,-3.464101523,0,,,,,,0,0,1143,12,0,0,1143,0,0,0,0,100,0,,-0.509451901,0.163667917,,-0.011192534,0.26829382,,1.02867358,0.31216475,,0.856935864,0.310024371,,2.64026275,0.463238917,,1.748692357,0.356760897,,,,,,,,,,,,,,,,,,,,,,
403,0.5933231,,,,,,,,,,,,,,103.9090909,,,,,,,,,,,,,,11,0.909090909,,,3.31662479,0.999999985,,5.837006872,0.16192592,,,,1.431721337,0.159537451,,-2.227317149,0,,,-3.31662479,0,,,,,,0,0,1143,11,0,0,1143,0,0,0,0,100,0,,2.037037038,0,,0.457543434,0,,5.895416866,0.090909091,,1.924906714,0.245605225,,10.42850471,0.223348818,,3.099078659,0.301088868,,,,,,,,,,,,,,,,,,,,,,
404,0.727397833,,,,,,,,,,,,,,87.92307692,,,,,,,,,,,,,,13,0.923076923,,,3.605551275,0.464097888,,4.977784547,0.325760804,,,,1.045677344,0.276077414,,-2.279371365,0,,,-3.605551275,0,,,,,,0,0,1143,13,0,0,1143,0,0,0,0,100,0,,0.059810714,0.104644231,,-0.054753086,0.268684905,,3.22316766,0.278628538,,1.264574981,0.279880551,,10.64355718,0.479503615,,2.708034279,0.32561683,,,,,,,,,,,,,,,,,,,,,,
405,0.98927021,,,,,,,,,,,,,,0.045617978,,,,,,,,,,,,,,2091.727344,0.945202934,,,40.64122552,0.41489908,,79.79042909,0.266079377,,,,2.236381078,0.109953894,,-0.355164476,0.002528583,,,-36.65575683,0.015740065,,,,,,0,0,203,4450,0,0,203,0,0,0,0,100,0,,1.002136791,0.100063794,,0.560441682,0.089303882,,4.153323135,0.223852909,,1.152796344,0.115184274,,13.83486393,0.36291557,,2.340489455,0.139661155,,,,,,,,,,,,,,,,,,,,,,
406,0.819892083,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,16.84318407,0.85142972,,,1.70667621,0.308928553,,2.927326077,0.5378735,,,,-0.482127927,0.24932388,,-0.518448383,0.26676204,,,-3.854413691,0.193341889,,,,,,0,0,10,25,0,0,10,0,0,0,0,100,0,,-0.071669151,0.35571663,,-1.664412957,0.235069343,,1.329843612,0.54153932,,-0.282551738,0.246671111,,3.694733883,0.703357,,0.978445136,0.270490848,,,,,,,,,,,,,,,,,,,,,,
407,0.857934276,,,,,,,,,,,,,,38.1,,,,,,,,,,,,,,30,0.966666667,,,5.477225575,0.473500498,,7.324728661,0.284262152,,,,0.854460353,0.191604155,,-2.125530899,0,,,-5.477225575,0,,,,,,0,0,1143,30,0,0,1143,0,0,0,0,100,0,,-0.489689127,0,,-0.505322071,0,,1.586018552,0.246401267,,0.78446561,0.208446483,,9.903757747,0.4872246,,2.250235092,0.283443823,,,,,,,,,,,,,,,,,,,,,,
408,0.8735582,,,,,,,,,,,,,,43.96153846,,,,,,,,,,,,,,26,0.961538462,,,5.099019514,0.381834903,,15.80616322,0.234303802,,,,2.302597006,0.187239175,,-1.022639117,0,,,-5.099019514,0,,,,,,0,0,1143,26,0,0,1143,0,0,0,0,100,0,,7.487236925,0.038474962,,1.011530319,0.192875261,,15.93800625,0.096728577,,3.354393885,0.196116135,,25.96580524,0.311923615,,4.998938942,0.210757816,,,,,,,,,,,,,,,,,,,,,,
409,0.801506359,,,,,,,,,,,,,,4.063291139,,,,,,,,,,,,,,79,0.944997076,,,8.888194417,0.488424927,,6.361807859,0.384009192,,,,0.835277833,0.202968936,,-1.790770991,0,,,-6.010532012,0,,,,,,0,0,321,79,0,0,321,0,0,0,0,100,0,,-0.230484655,0.161786513,,-0.134189887,0.174451901,,1.631009279,0.393895278,,0.477664204,0.203849804,,6.890504018,0.553704241,,2.024215791,0.236811091,,,,,,,,,,,,,,,,,,,,,,
410,0.841395833,,,,,,,,,,,,,,30.89189189,,,,,,,,,,,,,,37,0.972972973,,,6.08276253,0.459062516,,5.89551564,0.369839557,,,,0.693180345,0.215564765,,-1.80400346,0,,,-6.08276253,0,,,,,,0,0,1143,37,0,0,1143,0,0,0,0,100,0,,-0.541570895,0.193222865,,-0.255373872,0.169208805,,0.512866686,0.399987216,,0.383471669,0.233550206,,6.481773936,0.510658189,,1.342434101,0.271946692,,,,,,,,,,,,,,,,,,,,,,
411,0.676330077,,,,,,,,,,,,,,81.64285714,,,,,,,,,,,,,,14,0.928571429,,,3.741657387,0.404665844,,8.647178965,0.149175585,,,,1.676921533,0.144251109,,-1.676826839,0,,,-3.741657387,0,,,,,,0,0,1143,14,0,0,1143,0,0,0,0,100,0,,3.711002452,0,,0.8274525,0,,9.584565571,0.071428571,,2.385004504,0.235215464,,14,0.165901429,,3.741657317,0.267261242,,,,,,,,,,,,,,,,,,,,,,
412,0.851594952,,,,,,,,,,,,,,5.045454545,,,,,,,,,,,,,,8.55953454,0.784090909,,,3.108873625,0.455842306,,-0.262960229,0.54992456,,,,-0.037068275,0.303255942,,-2.146289717,0.083333318,,,-1.887905613,0.238568225,,,,,,0,0,111,22,0,0,111,0,0,0,0,100,0,,-0.809958184,0.414611273,,-0.552648474,0.281255429,,-0.640364409,0.600176591,,-0.345967477,0.2979003,,-0.084349349,0.723238409,,0.432548026,0.306991436,,,,,,,,,,,,,,,,,,,,,,
413,0.644578333,,,,,,,,,,,,,,114.3,,,,,,,,,,,,,,10,0.9,,,3.16227766,0.477282833,,4.717542604,0.208542317,,,,1.128776151,0.196873852,,-2.211401204,0,,,-3.16227766,0,,,,,,0,0,1143,10,0,0,1143,0,0,0,0,100,0,,0.282869198,0,,-0.027269537,0,,4.344476189,0.1015387,,1.526323195,0.301351258,,9.969218008,0.352786,,3.078478335,0.316227766,,,,,,,,,,,,,,,,,,,,,,
414,0.431032,,,,,,,,,,,,,,163.2857143,,,,,,,,,,,,,,7,0.856123,,,2.645751311,0.517619114,,2.495203456,0.175745862,,,,1.040764574,0.189287618,,-2.783156204,0,,,-2.64570824,0,,,,,,0,0,1143,7,0,0,1143,0,0,0,0,100,0,,-0.096444852,0,,0.250314149,0,,2.103431835,0.142857143,,1.324769236,0.296933553,,5.598941227,0.301682,,2.202490193,0.377339922,,,,,,,,,,,,,,,,,,,,,,
415,0.704385143,,,,,,,,,,,,,,142.875,,,,,,,,,,,,,,8,0.875,,,2.828427125,0.49781087,,2.640972327,0.173609462,,,,0.700562856,0.157507938,,-2.76476047,0,,,-2.828427125,0,,,,,,0,0,1143,8,0,0,1143,0,0,0,0,100,0,,-0.141812378,0,,-0.413860225,0,,1.203976542,0,,0.888540901,0,,6.866269062,0.311158375,,2.02236005,0.349120943,,,,,,,,,,,,,,,,,,,,,,
416,0.973375338,,,,,,,,,,,,,,0.028362409,,,,,,,,,,,,,,8885,0.998584921,,,94.26027795,0.256986488,,670.882369,0.038889218,,,,15.29866139,0.047253239,,-0.813127886,0,,,-42.09584485,0,,,,,,0,0,252,8885,0,0,252,0,0,0,0,100,0,,25.98376204,0.000562746,,4.118803773,0.019117471,,96.02694978,0.005388295,,8.288721116,0.045504314,,534.5677581,0.020268243,,20.68354384,0.07268874,,,,,,,,,,,,,,,,,,,,,,
417,0.79755125,,,,,,,,,,,,,,87.92307692,,,,,,,,,,,,,,13,0.923076923,,,3.605551275,0.470562496,,4.59678051,0.184349709,,,,0.847741488,0.153071717,,-2.204577125,0,,,-3.605551275,0,,,,,,0,0,1143,13,0,0,1143,0,0,0,0,100,0,,0.273677861,0,,-0.341900944,0,,3.17691825,0,,1.097746844,0,,9.004617986,0.323076923,,2.319671861,0.291882876,,,,,,,,,,,,,,,,,,,,,,
418,0.857446667,,,,,,,,,,,,,,33.61764706,,,,,,,,,,,,,,34,0.970588235,,,5.830951895,0.378226203,,13.768891,0.24640032,,,,1.697966307,0.157728239,,-1.561828797,0,,,-5.830951895,0,,,,,,0,0,1143,34,0,0,1143,0,0,0,0,100,0,,1.725093731,0.029411765,,-0.006066045,0.143815741,,8.41583694,0.137006529,,1.635151,0.173218199,,28.55686016,0.413942147,,4.403944791,0.223245837,,,,,,,,,,,,,,,,,,,,,,
419,0.851594952,,,,,,,,,,,,,,28.59090909,,,,,,,,,,,,,,18.73283199,0.909090909,,,4.190811862,0.511766316,,0.644381679,0.470511703,,,,0.260507696,0.286960104,,-2.210526316,0.070953409,,,-3.405055674,0.18318345,,,,,,0,0,629,22,0,0,629,0,0,0,0,100,0,,-0.795466966,0.336083114,,-0.512695892,0.26028363,,-0.255345855,0.450505045,,0.263235276,0.285559324,,0.889922953,0.614335864,,0.94453641,0.304448884,,,,,,,,,,,,,,,,,,,,,,
420,0.801542452,,,,,,,,,,,,,,35.71875,,,,,,,,,,,,,,32,0.968749906,,,5.656854249,0.999999891,,10.54860867,0.294044668,,,,1.513774133,0.190928859,,-1.526931154,0,,,-5.656854249,0,,,,,,0,0,1143,32,0,0,1143,0,0,0,0,100,0,,2.146371928,0.062225156,,-0.139127063,0.176764859,,7.605181113,0.233644281,,1.631789916,0.197369806,,15.5348914,0.462170344,,3.795046773,0.235163275,,,,,,,,,,,,,,,,,,,,,,
421,0.966666667,,,,,,,,,,,,,,1.741935484,,,,,,,,,,,,,,28.76353116,0.914821935,,,5.267745058,0.391344652,,5.874335968,0.491803051,,,,0.118100468,0.240305496,,-1.843802132,0.073090581,,,-4.864272209,0.168729539,,,,,,0,0,54,31,0,0,54,0,0,0,0,100,0,,0.115553059,0.26979179,,-1.293358713,0.201771687,,1.743134162,0.495073371,,-0.216583942,0.235689811,,9.780602767,0.645046645,,1.370170884,0.282882113,,,,,,,,,,,,,,,,,,,,,,
422,0.973375338,,,,,,,,,,,,,,0.030050647,,,,,,,,,,,,,,8885,0.919426171,,,94.26027795,0.16548865,,480.9873392,0.203357447,,,,9.324520303,0.077614433,,-0.199000026,0,,,-2.226965615,0,,,,,,0,0,267,8885,0,0,267,0,0,0,0,100,0,,3.009236635,0.026817503,,0.870993193,0.047188894,,8.398339416,0.157208122,,1.89706133,0.083594529,,84.17125628,0.267809778,,7.284254572,0.10965452,,,,,,,,,,,,,,,,,,,,,,
423,0.696134667,,,,,,,,,,,,,,87.92307692,,,,,,,,,,,,,,13,0.923076923,,,3.605551275,0.496035527,,4.10465974,0.154852058,,,,0.858121521,0.122682837,,-2.345330811,0,,,-3.605551275,0,,,,,,0,0,1143,13,0,0,1143,0,0,0,0,100,0,,-0.248340035,0,,-0.344094045,0,,2.666870411,0,,0.874120938,0,,7.561414251,0.271408923,,2.224100144,0.277350098,,,,,,,,,,,,,,,,,,,,,,
424,0.876973747,,,,,,,,,,,,,,1.4125,,,,,,,,,,,,,,52.66398418,0.641606863,,,7.106786553,0.378820404,,9.182925752,0.286910286,,,,1.890724508,0.177894981,,-1.505032807,0.0213715,,,-0.622387781,0.099604682,,,,,,0,0,113,80,0,0,113,0,0,0,0,100,0,,0.341414979,0.188904638,,0.678201554,0.153006706,,5.405500808,0.24969385,,1.658750304,0.166074598,,12.5845804,0.363545331,,2.631683424,0.202584829,,,,,,,,,,,,,,,,,,,,,,
425,0.797137167,,,,,,,,,,,,,,87.92307692,,,,,,,,,,,,,,13,0.923076923,,,3.605551275,0.504750433,,5.19652791,0.255594245,,,,1.110997391,0.238792228,,-2.359928207,0,,,-3.605551275,0,,,,,,0,0,1143,13,0,0,1143,0,0,0,0,100,0,,1.404615393,0.076964538,,0.111996084,0.216711203,,3.715833578,0.153820538,,1.804351443,0.281061145,,9.346987073,0.350791077,,2.471643296,0.332628213,,,,,,,,,,,,,,,,,,,,,,
426,0.738908053,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,5.500624798,0.76298565,,,2.381712896,0.335098883,,1.297801785,0.45594667,,,,0.24724362,0.270684376,,-1.264083931,0.16808285,,,-2.060561767,0.212715365,,,,,,0,0,10,20,0,0,10,0,0,0,0,100,0,,-0.859638424,0.349867575,,-0.427306598,0.250679539,,0.340659093,0.43320105,,0.332944752,0.263844592,,3.348820063,0.591666237,,0.744283487,0.301391002,,,,,,,,,,,,,,,,,,,,,,
427,0.733333333,,,,,,,,,,,,,,2.125,,,,,,,,,,,,,,4.493960998,0.748599313,,,2.069601093,0.4123472,,-0.069660636,0.468283294,,,,0.155876055,0.309616512,,-1.75368735,0.169699875,,,-1.721057173,0.214391967,,,,,,0,0,34,16,0,0,34,0,0,0,0,100,0,,-1.18727571,0.394523078,,-0.286883425,0.279904658,,-0.590735851,0.483362781,,0.213162449,0.304944798,,0.34373821,0.537976844,,0.606294189,0.335029965,,,,,,,,,,,,,,,,,,,,,,
428,0.952380952,,,,,,,,,,,,,,1.818181818,,,,,,,,,,,,,,21.89920153,0.931818455,,,4.674968469,0.48628367,,0.718890276,0.473652618,,,,0.051973861,0.302713012,,-1.870182457,0.059198409,,,-3.621068914,0.210340858,,,,,,0,0,40,22,0,0,40,0,0,0,0,100,0,,-1.453997591,0.37975867,,-0.418656379,0.264369117,,-0.566000506,0.426426295,,0.277668742,0.294451365,,0.247159278,0.588388477,,0.514958694,0.328334936,,,,,,,,,,,,,,,,,,,,,,
429,0.742326167,,,,,,,,,,,,,,0.526315789,,,,,,,,,,,,,,4.16544779,0.756663368,,,1.622880929,0.343338295,,0.670602083,0.481977779,,,,0.092949218,0.279466248,,-1.38354569,0.268574526,,,-1.980678853,0.218481456,,,,,,0,0,10,19,0,0,10,0,0,0,0,100,0,,-0.974729428,0.373274566,,-0.391946361,0.256825613,,0.196785584,0.4682775,,0.165813777,0.269278908,,2.594198311,0.588293974,,0.584725882,0.308793512,,,,,,,,,,,,,,,,,,,,,,
430,0.791972615,,,,,,,,,,,,,,4.171532847,,,,,,,,,,,,,,274,0.993237602,,,16.55294536,0.217001931,,37.21047567,0.232440484,,,,3.021608179,0.106755544,,-0.376358123,0,,,-14.76178751,0,,,,,,0,0,1143,274,0,0,1143,0,0,0,0,100,0,,7.036446001,0.075842358,,0.902882145,0.080580721,,14.93952268,0.142986332,,2.628724878,0.104918962,,44.07246394,0.380403577,,4.733838235,0.136195019,,,,,,,,,,,,,,,,,,,,,,
431,0.484583167,,,,,,,,,,,,,,1.692307692,,,,,,,,,,,,,,3.817365141,0.819148615,,,2.177962261,0.38104271,,0.990757258,0.465244591,,,,0.28582831,0.310387301,,-1.685201895,0.164111154,,,-2.170245238,0.236094888,,,,,,0,0,22,13,0,0,22,0,0,0,0,100,0,,-0.506241423,0.333591442,,-0.668993216,0.269399086,,0.817359305,0.441713231,,0.306280589,0.311259412,,2.885369062,0.602472615,,1.452306437,0.339565888,,,,,,,,,,,,,,,,,,,,,,
